Lon,Lat,Precipitation,Log(Precipitation),Elevation,30 Year Average September Precipitation,30 Year Average September Temperature,Residual
-87.65938118,39.04062035,2.853802064,1.083093176,138,87.25789642,20.41110039,0.461288114
-87.25511504,39.04488496,3.101105229,1.163496134,174,90.53170013,20.0923996,0.387087176
-87.05938271,39.04062035,2.501731439,0.956177161,160,90.55799866,19.94499969,0.090842936
-86.95511199,39.04488496,3.433315918,1.262236783,170,90.73960114,19.84589958,0.361078686
-86.25937965,39.04062035,3.861606843,1.376649711,203,90.61049652,19.54899979,0.145110064
-86.0551181,39.04488496,4.24217472,1.46837531,203,86.89509583,19.45269966,0.153075716
-85.9593766,39.04062035,3.273424527,1.215928408,183,86.02809906,19.35379982,-0.148490038
-85.65511657,39.04488496,2.819372518,1.071368702,221,87.11930084,19.60949898,-0.514189892
-85.4593766,39.04062035,4.11163849,1.437851762,261,85.62069702,19.42289925,-0.208960288
-85.25511504,39.04488496,4.275352594,1.475987109,297,83.29979706,19.26539993,-0.242694099
-85.15938118,39.04062035,4.353940242,1.493789152,297,83.89070129,19.27420044,-0.295632809
-85.0551181,39.04488496,3.812624107,1.364208276,250,83.9693985,19.66199875,-0.592593459
-84.9593766,39.04062035,3.994676135,1.409687626,203,84.22090149,19.90089989,-0.684867537
-84.75511504,39.04488496,4.382322566,1.500141342,241,84.69169617,20.02840042,-0.740508039
-84.65938118,39.04062035,4.832741844,1.595894988,277,83.93640137,20.09889984,-0.697181079
-87.9593766,39.14062035,2.240426578,0.850333211,162,82.72019958,20.26819992,0.438178974
-87.85511352,39.14488496,1.806809464,0.645431408,169,84.45929718,20.27759933,0.173016844
-87.65938118,39.14062035,1.824662327,0.654750538,135,89.13589478,20.45529938,0.00261936
-86.95511199,39.14488496,3.396769942,1.251839669,169,91.34980011,19.76420021,0.351595595
-86.55938271,39.14062035,3.338998569,1.235180315,232,92.70330048,19.59899902,0.169262902
-86.35511352,39.14488496,2.477772886,0.946925804,220,92.56949615,19.60579872,-0.247451656
-86.05938271,39.14062035,3.232385774,1.203688496,231,87.30259705,19.4849987,-0.107471101
-85.35511352,39.14488496,3.659092491,1.324177569,285,82.65509796,19.3757,-0.356416637
-85.15938118,39.14062035,3.549606365,1.294619316,305,81.66059875,19.2010994,-0.469346051
-84.75511504,39.14488496,3.828661931,1.368298892,189,85.84269714,20.03610039,-0.922488313
-87.85511352,39.24488496,1.936422412,0.711194549,179,79.97669983,20.14769936,0.292271954
-87.65938118,39.24062035,1.355357154,0.375251337,142,84.69139862,20.26239967,-0.216763528
-87.5551181,39.24488496,1.870945588,0.678513422,147,85.55249786,20.09459877,0.058883993
-87.4593766,39.24062035,1.507179629,0.474480859,163,85.03199768,19.96710014,-0.158619692
-87.35511352,39.24488496,2.694590695,1.027685654,174,84.89589691,19.86269951,0.365624387
-87.25937965,39.24062035,2.535691206,0.969145465,175,88.02140045,19.69849968,0.263366528
-86.75511504,39.24488496,3.744221342,1.346571071,221,94.08850098,19.32119942,0.415872381
-86.55938271,39.24062035,3.503479138,1.281899806,206,92.57589722,19.230299,0.254802217
-86.35511352,39.24488496,3.282379497,1.218579455,225,93.22660065,19.38479996,0.052548728
-86.15938118,39.24062035,2.768456316,1.053774016,247,97.18579865,19.62100029,-0.281238089
-85.65511657,39.24488496,3.466623799,1.271619434,240,83.23539734,19.44209862,-0.262036322
-85.4593766,39.24062035,2.213906425,0.838937189,277,82.18470001,19.34160042,-0.775160314
-85.35511352,39.24488496,3.435081683,1.262736406,297,81.09909821,19.18129921,-0.373801441
-85.25937965,39.24062035,2.828593865,1.074522398,288,79.2621994,19.25589943,-0.630612053
-85.15511657,39.24488496,4.239279862,1.467708404,305,78.75650024,19.11540031,-0.270802084
-85.05938271,39.24062035,4.984295552,1.626156485,309,78.84030151,19.17910004,-0.186927543
-84.75511504,39.24488496,3.241095053,1.206298614,195,83.56099701,19.93079948,-1.054337547
-87.85937813,39.34062035,2.314484707,0.881485892,190,78.40940094,20.05739975,0.491877215
-87.45511199,39.34488496,2.173654,0.821388229,152,83.33629608,19.97839928,0.182125053
-87.35937813,39.34062035,2.201381919,0.833509777,178,83.04029846,19.72710037,0.205540052
-87.25511504,39.34488496,1.657375739,0.563821639,170,84.54709625,19.74009895,-0.137323856
-87.15938118,39.34062035,2.326786086,0.886567784,171,86.73149872,19.71879959,0.123430497
-87.0551181,39.34488496,1.911149117,0.698706258,174,90.17029572,19.51459885,-0.108480993
-86.75937965,39.34062035,3.102221598,1.163844818,222,93.43280029,19.23049927,0.248868411
-86.65511657,39.34488496,2.744289089,1.045313156,179,92.49269867,19.06749916,0.077124056
-86.4593766,39.34062035,4.021976221,1.416332714,236,90.6989975,19.26589966,0.34882752
-85.65511657,39.34488496,2.589642344,0.989408227,249,82.97589874,19.40429878,-0.537446691
-85.55938271,39.34062035,3.161950783,1.182325416,269,82.30490112,19.32759857,-0.376407474
-85.35511352,39.34488496,2.533325305,0.968247422,315,80.99359894,19.06909943,-0.64447029
-84.65938118,39.34062035,3.612319007,1.311656751,220,80.90950012,19.99880028,-1.000909662
-87.9593766,39.44062035,2.634461238,1.005934428,202,77.78350067,19.90649986,0.695513965
-87.5551181,39.44488496,2.221656748,0.842281047,170,79.94010162,19.88459969,0.299765739
-87.4593766,39.44062035,2.129823325,0.801922356,147,80.23410034,19.94299889,0.184354919
-87.0551181,39.44488496,1.606519943,0.534456176,197,88.05310059,19.35759926,-0.224139733
-86.9593766,39.44062035,2.388616862,0.911727079,208,90.34649658,19.26179886,0.108323346
-86.65511657,39.44488496,3.356418615,1.240232971,250,92.59389496,19.27659988,0.274195953
-86.55938271,39.44062035,2.345207473,0.894129975,237,90.5943985,19.34539986,-0.133433425
-86.25511504,39.44488496,3.766929997,1.35246091,231,85.79100037,19.45559883,0.154971346
-86.05938271,39.44062035,3.056796584,1.149557774,220,82.34899902,19.4564991,-0.14960925
-85.85511352,39.44488496,3.58172597,1.303381656,223,82.86039734,19.60589981,-0.150973044
-85.75937965,39.44062035,3.536899339,1.291131489,229,83.35540009,19.4776001,-0.2023217
-85.0551181,39.44488496,3.045716468,1.146041676,263,75.16600037,19.05929947,-0.663730467
-87.95511199,39.54488496,2.236716432,0.84874671,214,77.45469666,19.75659943,0.565234367
-87.75937965,39.54062035,2.051820392,0.766314178,213,77.79380035,19.62809944,0.406499459
-87.0551181,39.54488496,2.238108887,0.849342435,208,86.05369568,19.07099915,0.15361776
-86.85937813,39.54062035,2.857359245,1.084296723,240,90.38169861,18.91659927,0.297045046
-86.75511504,39.54488496,3.611463745,1.311426339,251,91.62680054,18.97019958,0.454834392
-86.4593766,39.54062035,4.032524409,1.418888457,249,87.79899597,19.40909958,0.342550988
-86.35511352,39.54488496,2.781931206,1.058460627,206,86.19010162,19.27190018,-0.072636797
-86.15938118,39.54062035,3.92420884,1.39232833,247,82.69020081,19.41950035,0.169237925
-85.95511199,39.54488496,4.397653155,1.50355574,222,82.61270142,19.53190041,0.119820569
-85.85937813,39.54062035,3.109374218,1.16607597,231,82.7960968,19.46699905,-0.262562852
-85.35511352,39.54488496,3.570492632,1.300325885,314,79.98429871,18.74219894,-0.263133236
-85.25937965,39.54062035,3.846398694,1.37280344,304,79.26069641,18.84440041,-0.272946833
-84.85511352,39.54488496,4.271656967,1.475142106,302,80.9855957,18.68639946,-0.439078249
-84.75937965,39.54062035,3.444561776,1.265414535,288,79.45610046,18.95769882,-0.759515509
-87.95511199,39.64488496,1.945760332,0.715769521,202,76.83470154,19.68470001,0.436173398
-87.65938118,39.64062035,2.061471917,0.770789432,209,77.05860138,19.49469948,0.381522812
-87.35511352,39.64488496,3.103823621,1.164344978,174,77.7052002,19.79999924,0.541250258
-87.05938271,39.64062035,2.57364406,0.983442359,231,85.47389984,18.86849976,0.33724029
-86.95511199,39.64488496,2.473121307,0.945119678,227,87.46440125,18.86719894,0.225321008
-86.85937813,39.64062035,2.923229995,1.106325795,244,89.32229614,18.83180046,0.337425114
-86.35511352,39.64488496,2.644503848,1.009600311,220,85.5401001,19.5692997,-0.163563649
-86.25937965,39.64062035,3.487251422,1.277386289,214,82.55079651,19.7234993,0.038874786
-86.15511657,39.64488496,3.860770771,1.376438645,231,82.28869629,19.61349869,0.10536081
-86.05938271,39.64062035,4.332739584,1.489017809,258,82.70079803,19.21629906,0.23980289
-85.95511199,39.64488496,3.229821879,1.202918813,238,82.40619659,19.38799858,-0.150634699
-85.85937813,39.64062035,3.413091196,1.256496333,245,82.66189575,19.38509941,-0.154174496
-85.65511657,39.64488496,4.43322293,1.51143315,275,84.90380096,19.02649879,0.032281329
-85.25937965,39.64062035,3.081493065,1.157350604,329,79.56900024,18.37469864,-0.401791544
-84.75511504,39.64488496,3.834281743,1.369728335,314,78.99349976,18.66479874,-0.595032563
-84.65938118,39.64062035,5.409098751,1.706401044,290,77.84739685,18.96380043,-0.383413142
-87.85511352,39.74488496,1.889562962,0.687914997,202,75.9029007,19.53629875,0.387533789
-87.75937965,39.74062035,2.877296233,1.091015584,201,76.3852005,19.42210007,0.758794957
-87.65511657,39.74488496,3.012262632,1.135349996,192,76.65280151,19.41239929,0.745113188
-87.55938271,39.74062035,2.274774805,0.864902614,178,77.28129578,19.42739868,0.410463761
-87.25511504,39.74488496,2.416712812,0.92295361,209,79.67739868,19.375,0.320365482
-87.15938118,39.74062035,2.943079337,1.112869943,217,80.23269653,19.47469902,0.443517369
-86.95511199,39.74488496,2.257611828,0.857649169,254,83.88679504,18.75669861,0.193609216
-86.65938118,39.74062035,3.672346686,1.327697271,280,87.03730011,18.97749901,0.454259695
-86.0551181,39.74488496,3.724558351,1.341442997,259,82.99469757,19.26579857,0.074553505
-85.75937965,39.74062035,4.251538622,1.470529489,265,87.17209625,19.08709908,0.021469454
-85.15511657,39.74488496,3.27902236,1.217586425,296,80.06489563,18.57489967,-0.475947643
-84.85937813,39.74062035,5.805137583,1.775822749,343,79.78170013,18.37119865,-0.058017591
-84.75511504,39.74488496,4.439448477,1.512805524,350,78.88959503,18.20089912,-0.355741919
-84.65938118,39.74062035,3.983343716,1.406916191,324,76.19529724,18.53389931,-0.581474752
-87.85511352,39.84488496,3.589718365,1.305550131,209,75.02719879,19.36649895,1.040615956
-87.55938271,39.84062035,3.116073814,1.168161303,193,76.9536972,19.36100006,0.732348682
-87.15511657,39.84488496,3.326584521,1.231563998,230,78.47589874,19.0862999,0.641991185
-86.25937965,39.84062035,2.509356944,0.959103809,247,82.36470032,19.6208992,-0.249644265
-85.75511504,39.84488496,3.810506659,1.363666946,277,87.15419769,18.93179893,-0.05908738
-85.65938118,39.84062035,3.575974494,1.301818266,290,85.98239899,18.74239922,-0.134398177
-85.5551181,39.84488496,3.41086445,1.255862289,310,84.13240051,18.53610039,-0.18826404
-85.25937965,39.84062035,4.677679653,1.563955,327,80.09429932,18.23690033,0.013218567
-85.0551181,39.84488496,3.971147013,1.403924781,322,80.22249603,18.37829971,-0.314998988
-84.85937813,39.84062035,3.992550533,1.409168378,316,80.70880127,18.55959892,-0.484673791
-87.65938118,39.94062035,2.343271417,0.893337886,203,75.87239838,19.28789902,0.530970155
-87.25511504,39.94488496,1.832170826,0.658644151,215,77.44200134,18.94939995,0.140074995
-87.05938271,39.94062035,3.413284489,1.256551352,229,79.92520142,18.6269989,0.676825227
-86.95511199,39.94488496,3.379397872,1.246859253,245,80.75799561,18.42140007,0.648077147
-86.65938118,39.94062035,3.432299588,1.2619491,286,82.36719513,18.99230003,0.414737253
-86.35511352,39.94488496,3.460128075,1.26979652,283,83.57450104,19.17519951,0.202919879
-86.15938118,39.94062035,3.240502857,1.206121352,260,85.53859711,19.22179985,-0.015125371
-85.5551181,39.94488496,3.127570391,1.171729653,316,81.93049622,18.40999985,-0.235355233
-85.35937813,39.94062035,4.649280787,1.557993193,320,80.73500061,18.35379982,0.041959726
-85.15511657,39.94488496,3.55843865,1.297036458,331,80.95510101,18.05389977,-0.302234146
-84.9593766,39.94062035,5.213531765,1.67025673,342,80.05970001,18.19509888,-0.074724503
-87.65938118,40.04062035,2.534564283,0.968717811,206,76.32889557,19.29699898,0.599631893
-87.5551181,40.04488496,2.332742687,0.889019298,188,74.01339722,19.21069908,0.489193495
-87.4593766,40.04062035,1.802927522,0.643393502,173,73.70899963,19.39069939,0.157700243
-87.25511504,40.04488496,2.94839497,1.114615213,208,76.56510162,18.99549866,0.587405834
-87.15938118,40.04062035,3.139881678,1.17553681,227,77.6753006,18.70089912,0.650048561
-86.85511352,40.04488496,2.173965995,0.821525441,238,80.65599823,18.54559898,0.139297769
-86.4593766,40.04062035,3.805989689,1.362511193,290,81.5983963,19.02000046,0.399089215
-86.25511504,40.04488496,2.652505412,1.012511556,281,83.376297,19.10350037,-0.105611854
-85.75937965,40.04062035,4.175185352,1.452827459,266,81.75260162,18.76459885,0.085506846
-85.65511657,40.04488496,4.08245677,1.430898818,277,81.17630005,18.67869949,0.021762547
-85.55938271,40.04062035,2.992953697,1.129126523,289,80.79889679,18.57799911,-0.315119372
-85.15511657,40.04488496,3.366353128,1.24310307,349,80.80169678,18.12889862,-0.359751248
-84.75937965,40.04062035,4.043918859,1.421641925,346,75.78910065,18.20890045,-0.43510011
-84.65511657,40.04488496,4.158268054,1.448862518,322,73.42259979,18.36789894,-0.505578164
-87.9593766,40.14062035,2.199516317,0.832698804,204,80.00789642,19.22609901,0.589281583
-87.5551181,40.14488496,2.294144146,0.873025817,200,74.88839722,19.21010017,0.470805363
-87.4593766,40.14062035,2.995738907,1.13002662,189,73.85810089,19.25090027,0.673675167
-87.25511504,40.14488496,2.299866803,0.875413237,197,75.6753006,19.09160042,0.329371515
-87.15938118,40.14062035,2.267991462,0.862042111,218,76.51879883,18.78429985,0.323088102
-86.95511199,40.14488496,2.502520945,0.95648057,251,78.62259674,18.52859879,0.353380668
-86.85937813,40.14062035,2.146451574,0.809351893,239,79.0094986,18.70149994,0.113677659
-86.75511504,40.14488496,3.211374223,1.197363276,244,79.26580048,18.77289963,0.43206272
-86.4593766,40.14062035,2.523061058,0.964341979,280,81.07309723,18.94459915,0.008308396
-86.25511504,40.14488496,2.563498624,0.979640531,291,82.95339966,18.85589981,-0.090480639
-85.75937965,40.14062035,2.99078309,1.128424486,261,82.14299774,18.75779915,-0.246685674
-85.65511657,40.14488496,3.296292332,1.222684346,266,81.36100006,18.7276001,-0.205815803
-85.55938271,40.14062035,2.856837062,1.084120137,276,80.96499634,18.65320015,-0.385045527
-85.25511504,40.14488496,2.933073584,1.10957649,308,80.29190063,18.41839981,-0.498329789
-85.15938118,40.14062035,3.887728137,1.383221679,318,80.07149506,18.31599998,-0.264801497
-85.0551181,40.14488496,4.106156396,1.436549261,339,79.56489563,18.20009995,-0.247084895
-84.85937813,40.14062035,4.758861786,1.58080421,344,78.93759918,18.21179962,-0.234011735
-84.75511504,40.14488496,4.56608202,1.540319752,327,74.9375,18.33250046,-0.348303714
-87.85937813,40.24062035,2.34460913,0.893885245,227,79.6772995,19.13710022,0.63185346
-87.65511657,40.24488496,3.908618186,1.38844659,203,81.21009827,19.13049889,1.000365011
-87.55938271,40.24062035,2.402593248,0.917327493,213,77.81539917,18.96559906,0.540950152
-87.35511352,40.24488496,2.381434362,0.908836765,179,75.71019745,19.0474987,0.408855845
-87.15938118,40.24062035,2.007651066,0.745574088,211,74.83869934,18.84630013,0.202879377
-87.0551181,40.24488496,2.609623021,0.996809518,225,75.07609558,18.78559875,0.414696875
-86.65938118,40.24062035,3.399958453,1.252751098,256,78.67489624,18.87360001,0.425699582
-86.5551181,40.24488496,2.231924759,0.846694003,268,79.53730011,18.86999893,-0.039188823
-86.4593766,40.24062035,3.354499482,1.239677579,276,80.17849731,18.86919975,0.298118616
-86.0551181,40.24488496,2.765466457,1.052731149,265,82.06079865,18.6651001,-0.119809617
-85.85937813,40.24062035,3.685253062,1.331112744,260,84.94960022,18.69029999,0.007722136
-85.35511352,40.24488496,4.221891688,1.463693197,290,81.38529968,18.56169891,-0.12257375
-85.25937965,40.24062035,2.860266322,1.085279238,297,80.59980011,18.52190018,-0.548588587
-85.0551181,40.24488496,3.615472299,1.312505803,310,79.125,18.41600037,-0.424535555
-84.9593766,40.24062035,4.711644174,1.57103885,318,78.77349854,18.38409996,-0.219630332
-87.65938118,40.34062035,2.223328057,0.843000665,205,80.55709839,19.09609985,0.467181908
-87.25511504,40.34488496,2.47512793,0.945899214,212,75.42019653,18.98040009,0.425736031
-86.75937965,40.34062035,3.034012404,1.142314102,218,76.57720184,18.90099907,0.35839215
-85.85511352,40.34488496,3.052207743,1.148103078,265,84.90969849,18.62150002,-0.164969065
-85.75937965,40.34062035,2.657605698,1.014362803,267,83.66849518,18.63369942,-0.351569722
-85.65511657,40.34488496,2.72271047,1.037697583,269,82.6085968,18.59609985,-0.380289199
-85.55938271,40.34062035,3.859196331,1.376041058,270,82.49589539,18.55690002,-0.096326217
-84.75511504,40.34488496,4.080048453,1.430322838,325,78.230896,18.33129883,-0.489612099
-84.65938118,40.34062035,3.607225865,1.310283852,310,77.47100067,18.39010048,-0.691850886
-87.95511199,40.44488496,2.103813377,0.790189213,233,79.01799774,18.94999886,0.611110562
-87.55938271,40.44062035,2.392075632,0.91311595,222,79.35379791,18.73939896,0.56526292
-87.25511504,40.44488496,3.225062075,1.201488343,213,77.69619751,18.84140015,0.685951971
-86.85937813,40.44062035,3.04396665,1.145485267,175,75.8227005,19.19779968,0.345755707
-86.75511504,40.44488496,2.839483561,1.078233906,198,77.24440002,18.99639893,0.256713501
-86.35937813,40.44062035,3.232041741,1.203585252,248,80.59230042,18.63229942,0.218644492
-86.25511504,40.44488496,2.664741768,1.016947238,245,85.56309509,18.57409859,-0.058984552
-86.15938118,40.44062035,2.507994448,0.958581515,250,86.28579712,18.58349991,-0.179033919
-85.75511504,40.44488496,3.490700849,1.278347406,266,83.16040039,18.55920029,-0.076150763
-85.55938271,40.44062035,3.162934497,1.182626943,262,83.04859924,18.50370026,-0.291213598
-85.45511199,40.44488496,3.007597617,1.133849957,279,83.37480164,18.53929901,-0.406571614
-85.35937813,40.44062035,3.767356484,1.352571195,274,84.29100037,18.53879929,-0.261379653
-85.0551181,40.44488496,4.543536826,1.535476323,272,79.26449585,18.4265995,-0.231380027
-84.9593766,40.44062035,4.368471513,1.497046407,282,78.87609863,18.42809868,-0.327557138
-84.75511504,40.44488496,3.334565039,1.233890292,288,78.17610168,18.49169922,-0.737034837
-87.65938118,40.54062035,1.818516771,0.651552372,216,80.81150055,18.98749924,0.296761172
-87.25511504,40.54488496,2.293125053,0.872600065,235,78.9713974,18.66419983,0.389916384
-87.05938271,40.54062035,2.523739827,0.964600715,229,76.9068985,18.63549995,0.393959752
-86.85511352,40.54488496,2.34575172,0.894352528,206,76.85089874,18.86269951,0.158882014
-86.55938271,40.54062035,2.793655056,1.062520428,217,79.40899658,18.7329998,0.167197479
-86.15511657,40.54488496,2.489758722,0.951564714,253,84.09609985,18.54369926,-0.165387153
-85.65938118,40.54062035,4.116019948,1.438891543,254,83.70809937,18.53660011,0.014151026
-85.35511352,40.54488496,3.565885784,1.299069994,267,83.22709656,18.49530029,-0.307986304
-85.25937965,40.54062035,4.054286429,1.424140676,267,82.50339508,18.48069954,-0.239779319
-84.85511352,40.54488496,3.566128641,1.299136239,261,79.08339691,18.54419899,-0.63404126
-87.9593766,40.64062035,2.726256243,1.038952953,202,79.82219696,18.81410027,0.858088582
-87.85511352,40.64488496,2.282399104,0.868108007,205,79.82540131,18.82329941,0.637420144
-87.75937965,40.64062035,1.66692516,0.569240838,204,79.46949768,18.8783989,0.28464004
-87.5551181,40.64488496,2.514728246,0.961160171,213,79.52420044,18.72579956,0.605358724
-86.85937813,40.64062035,3.070233161,1.153805138,212,76.87179565,18.6541996,0.459022698
-86.65511657,40.64488496,2.143110675,0.807863597,180,77.66739655,18.88869858,-0.068309097
-86.15938118,40.64062035,2.118803334,0.796968012,244,81.37870026,18.52129936,-0.299644924
-85.85511352,40.64488496,2.683128298,1.023575582,247,81.25689697,18.48620033,-0.253850021
-85.55938271,40.64062035,3.478167083,1.274850681,267,82.51580048,18.57779884,-0.205531636
-85.35511352,40.64488496,4.637935354,1.555601461,260,81.66329956,18.4496994,-0.036982668
-85.05938271,40.64062035,3.367113064,1.243322278,252,79.88109589,18.50189972,-0.551515114
-84.95511199,40.64488496,4.26795408,1.474294726,257,80.02009583,18.51159859,-0.39281969
-84.65938118,40.64062035,3.995569048,1.409905669,252,76.77700043,18.62139893,-0.664398647
-87.95511199,40.74488496,1.889628364,0.687947869,199,80.41210175,18.74149895,0.511134219
-87.85937813,40.74062035,2.05075568,0.76581926,197,81.01029968,18.72189903,0.540503239
-87.45511199,40.74488496,2.280669623,0.867381802,220,80.54100037,18.72819901,0.457016779
-87.35937813,40.74062035,2.728656164,1.039801745,222,80.50059509,18.7112999,0.58420108
-87.25511504,40.74488496,2.805264863,1.066524561,234,79.9905014,18.60280037,0.585711105
-87.05938271,40.74062035,2.513613563,0.960733771,220,78.34199524,18.55729866,0.386299081
-86.65511657,40.74488496,2.781446681,1.058292488,212,80.50789642,18.53139877,0.240612441
-86.15938118,40.74062035,3.139378103,1.175381368,211,79.52929688,18.49279976,0.077024417
-85.85511352,40.74488496,3.906600955,1.38794324,246,78.65579987,18.4368,0.138119675
-85.75937965,40.74062035,4.110249076,1.437521809,254,78.99869537,18.43840027,0.128734022
-85.65511657,40.74488496,3.42916279,1.261060673,255,79.99269867,18.41679955,-0.118293819
-85.05938271,40.74062035,3.427009991,1.260450484,262,78.57689667,18.46310043,-0.511430723
-84.65511657,40.74488496,3.596477301,1.307380285,253,78.08609772,18.55290031,-0.76788685
-87.9593766,40.84062035,1.361118753,0.379202411,196,81.00550079,18.69949913,0.205859515
-87.35511352,40.84488496,2.575180279,0.984016772,200,80.25930023,18.6189003,0.530522018
-87.25937965,40.84062035,1.404022204,0.408142989,202,79.97290039,18.52519989,-0.076574508
-86.85511352,40.84488496,1.297316191,0.33455339,205,80.11129761,18.44890022,-0.356535843
-86.65938118,40.84062035,1.26015609,0.307599465,209,81.91030121,18.38979912,-0.495484359
-86.5551181,40.84488496,1.816754755,0.650633524,217,81.91199493,18.3708992,-0.204496667
-86.15938118,40.84062035,2.014316727,0.7487317,234,79.37409973,18.39299965,-0.316553787
-86.0551181,40.84488496,2.583663513,0.987182844,220,78.3207016,18.43659973,-0.150206212
-85.9593766,40.84062035,2.847587818,1.080987147,242,78.49369812,18.40779877,-0.098796808
-85.85511352,40.84488496,2.879239906,1.091668203,242,78.3680954,18.39010048,-0.149843056
-85.35937813,40.84062035,3.079283296,1.156655793,243,79.0625,18.32659912,-0.402496636
-84.85511352,40.84488496,2.510743649,0.959635104,258,76.68470001,18.4151001,-0.934389944
-84.75937965,40.84062035,4.035748307,1.419668281,250,78.02899933,18.46520042,-0.566540975
-87.75511504,40.94488496,1.579760542,0.518651249,192,83.43090057,18.63299942,0.23845007
-87.4593766,40.94062035,1.01030166,0.104631744,211,80.45709991,18.54249954,-0.27539967
-87.25511504,40.94488496,2.091655217,0.784657065,211,80.3105011,18.40989876,0.321443203
-86.75937965,40.94062035,2.181255999,0.824726168,209,82.209198,18.23649979,0.103455833
-86.65511657,40.94488496,1.001596584,0.096760567,211,83.32149506,18.22229958,-0.688425537
-86.55938271,40.94062035,1.932380123,0.70920758,219,83.72940063,18.16329956,-0.119418411
-86.45511199,40.94488496,1.21779085,0.275956736,227,82.64649963,18.19219971,-0.60560432
-86.15938118,40.94062035,1.738099844,0.608732344,249,80.03170013,18.26499939,-0.429414122
-85.95511199,40.94488496,2.990478309,1.128325871,238,78.68599701,18.23359871,-0.027554051
-85.55938271,40.94062035,2.652910671,1.012658778,251,78.53939819,18.26119995,-0.392487329
-85.25511504,40.94488496,2.57328109,0.983306591,250,78.01490021,18.28629875,-0.625681352
-85.05938271,40.94062035,3.284342831,1.219159746,240,78.18519592,18.3076992,-0.535390925
-84.65511657,40.94488496,3.012651621,1.135474974,231,78.25650024,18.34910011,-0.918639762
